"Post_Title","Address","Price","Beds","Baths","SQFT","Pets","Desc","Scrape_Date","Scrape_Zip","link"
"Massachusetts Ave and Tremont St","Boston, MA 02118","$2,800",NA,NA,NA," No pets allowed ","Boston, MAFeatures: -1 Bedroom Apartment-Large Bedroom-Updated Kitchen-Hardwood Floors-Laundry in the Building-Clean Bathroom-Elevator Building-Heat and Hot Water Included-Close to Public Transportation-Many Amazing Shops and Restaurants in the Area For more details and showing information contact Jason at 617-904-8938 or email at Jason@newwavebostonre.com","2018-11-09 11:36:17",2118,"No Link"
"58 E Springfield St","Boston, MA 02118","$3,000","2",NA,NA," No pets allowed ","2 bed, 1.0 bath, $3,000beautiful 2 bedrooms in the South end with laundry in unit, dishwasher granite counter top with Stainless steel. beautiful deck, heat and hot water include .(RLNE2303387)","2018-11-09 11:36:29",2118,"No Link"
"Massachusetts Ave and Tremont St","Boston, MA 02118","$2,800",NA,NA,NA," No pets allowed ","Boston, MAFeatures: -1 Bedroom Apartment-Large Bedroom-Updated Kitchen-Hardwood Floors-Laundry in the Building-Clean Bathroom-Elevator Building-Heat and Hot Water Included-Close to Public Transportation-Many Amazing Shops and Restaurants in the Area For more details and showing information contact Jason at 617-904-8938 or email at Jason@newwavebostonre.com","2018-11-09 11:36:39",2118,"No Link"
"469 Massachusetts Ave","Boston, MA 02118","$2,900","2",NA,NA," No pets allowed ","2 bed, 1.0 bath, $2,900Huge High End 2 bedroom apartment, had new construction, Brand new kitchen, granite counter top, maple cabinets, , stainless steel dishwasher, stainless steel refrigerator, stainless steel stove, hardwood floor, sunny and spacious, new hardwood floors, large closets. Brand new marble bathroom.(RLNE2079003)","2018-11-09 11:36:50",2118,"No Link"
"Massachusetts Ave and Tremont St","Boston, MA 02118","$3,250","2",NA,NA," Cats, small dogs ","2 bed, 1.0 bath, $3,250beautiful 2 bedrooms apartment located in the South end with lots of closet, updated bathroom. Hardwood floors, laundry in the unit pet friendly.(RLNE3417793)","2018-11-09 11:37:00",2118,"No Link"
"Shawmut Ave and Worcester St","Boston, MA 02118","$2,350",NA,NA,NA," No pets allowed ","1 bed, 1.0 bath, $2,350beautiful 1 bedroom apartment with stainless appliances. spacious living room with hardwood floors, large bedroom with large closet space. heat and hot water included in the rent.(RLNE2519759)","2018-11-09 11:37:09",2118,"No Link"
"89 Northampton St","Boston, MA 02118","$3,665","3","1.5",NA," No pets allowed ","3 bed, 1.5 bath, $3,665Beautiful 3 bedrooms 1.5 baths apartment located in the south end. hardwood floor and spacious living room that gets plenty of sunlight. spacious bedrooms with renovated kitchen. heat and hot water is included.(RLNE2427449)","2018-11-09 11:37:19",2118,"No Link"
"Massachusetts Ave and Tremont St","Boston, MA 02118","$3,000","2",NA,NA," No pets allowed ","2 bed, 1.0 bath, $3,000beautiful 2 bedroom apartment on Mass Ave, great location and very spacious living room with 2 spacious bedroom. beautiful kitchen with dishwasher and microwave. laundry in the unit.(RLNE2451784)","2018-11-09 11:37:32",2118,"No Link"
"2 Claremont Park #2K","Boston, MA 02118","$3,300","2",NA,"701"," Small dogs, large dogs ","2 Claremont ParkConveniently Located 2 Bed 1 Bath in BostonOpen eat-in kitchenHardwood floorsLaundry-includedOff-street parkingDogs OkKevin O'Donnell(617) 987-1941Kodonnell@backbaypads.comJacob RealtyBoston Pads is not responsible for any errors, omissions and change in price, prior sale, rent and withdrawal without notice. All information from sources reliable but not guaranteed. Photographs, videos, description and information about the properties reflect conditions at the time the information was obtained. We are pledged to this letter and spirit of U.S. policy for the achievement of equal housing opportunity throughout the Nation. We encourage and support an affirmative advertising and marketing program in which there are no barriers to obtaining housing because of race, color, religion, sex, handicap, familial status, or national origin.Lease Details: 12 Month Lease","2018-11-09 11:37:41",2118,"No Link"
"2 Claremont Park #U2","Boston, MA 02118","$3,300","2",NA,"701"," Small dogs allowed ","2 Claremont ParkAvailable nowLarge 2 bed with large closet 1 full bathwasher and dryer in unitNice Patiosmall dogsLarge living roomworking fireplaceStorage placeClose to the TCall 617-820-3505","2018-11-09 11:37:52",2118,"No Link"
"2 Claremont Park #2","Boston, MA 02118","$3,300","2",NA,NA," Small dogs allowed ","2 Claremont ParkAmazing location in this 2 bed 1 bath!Fully equipped with Stainless steel appliancesGranite counter tops in a gallery style kitchen Beautiful fireplace with a marble mantleHardwood floorsGreat size bedroom with great closetsPrivate washer and dryer in unit!Built in book shelvesOutside private patioNo last month's rent!Literally steps to the Mass Ave T station Prime location! Minutes from Whole Foods, Prudential Center, Back bay T station and so much more. This will not last!Call Keith 617-216-5005 for a showing!","2018-11-09 11:38:04",2118,"No Link"
"12 Columbus Sq #4","Boston, MA 02118","$2,850",NA,NA,"800"," Cats allowed ","12 Columbus Sq,","2018-11-09 11:38:16",2118,"No Link"
"482 Columbus Ave #2NG","Boston, MA 02118","$3,250",NA,NA,NA," No pets allowed ","482 Columbus AveSpacious 1 bed 1 bath in South EndGourmet kitchenStainless steel appliancesCustom cabinetsGranite countersHardwood floorsShared laundry in building","2018-11-09 11:38:22",2118,"No Link"
"794 Tremont St #W118","Boston, MA 02118","$3,900","2",NA,"1,150"," Cats allowed ","794 Tremont StAct fast on one of the most unique spaces in the South End. These great spaces include all utilities, many modern conveniences such as updated bathrooms, full kitchens with dishwasher, built-in microwave, kitchen islands available in some units, cable-ready; high-speed internet available, exposed brick walls, hand-crafted nails in original hardwood flooring, hammered granite pillars and oversized doors and up to 20 foot high ceilings.Also featured are distinctive design decor of open living spaces, majestic windows and personalized entrance doors. Access to the outdoors that include an exclusive large private courtyard and some units featuring patio or balcony spaces.This space offers the warmth and beauty of maple flooring and aged brick walls, flood of natural light, downtown, courtyard or neighborhood views, limitless opportunity for customization and self-expressionLease Details: Includes all utilities","2018-11-09 11:38:34",2118,"No Link"
"793 Tremont St #W505","Boston, MA 02118","$3,000",NA,NA,"650"," Cats allowed ","793 Tremont St$500 DEPOSIT & ONE FREE MONTH FOR QUALIFYING APPLICANTS!Unique one bedroom loft with a one of a kind loft sleeping area. This unit has sky high ceilings, huge rounded windows and plenty of space to entertain a small group of quests! Original hardwood floors, brick and wooden beams from the 1850's add character and the newly renovated kitchen with stainless steel appliances and granite counter tops add a modern twist","2018-11-09 11:38:45",2118,"No Link"
"586 Massachusetts Ave #4W","Boston, MA 02118","$4,900","3","2","1,300"," No pets allowed ","586 Massachusetts Ave3 bed 2 bath in South End. Hardwood flooring, Stainless steel appliances. High ceilings. Duplex (2 floors) Spacious with natural sunlight. Lots of closet space. Updated bathroom with marble tiling. Heat and hot water included.Call/Text Jake to schedule an appointment at 781 364 5148Lease Details: 12 Months","2018-11-09 11:38:57",2118,"No Link"
"35 Worcester St #2","Boston, MA 02118","$2,200",NA,NA,"775"," No pets allowed ","1 bed, 1.0 bath, 775 sqft, $2,200This spacious apartment will make you feel at home as soon as you step through the door. Most parlor level apartments in the South End always feature soaring ceilings. Others have gorgeous, decorative fireplaces with marble mantles or intricate ceiling details. This apartment has it all! Enjoy hardwood floors, grand double door entrance, 6ft tall bow front windows a bedroom with the same style double door entrance! The modern kitchen includes dishwasher and disposal and the stylish bathroom has a full bathtub and a fitting pedestal sink. The large bedroom features a walk-in closet and a loft storage space for all your extra stuff! Heat and hot water are included in the rent and theres free common laundry in the building.","2018-11-09 11:39:02",2118,"No Link"
"795 Tremont St #E516","Boston, MA 02118","$3,600","2",NA,"1,110"," Cats, small dogs ","795 Tremont StAct fast on one of the most unique spaces in the South End. These great spaces include all utilities, many modern conveniences such as updated bathrooms, full kitchens with dishwasher, built-in microwave, kitchen islands available in some units, cable-ready; high-speed internet available, exposed brick walls, hand-crafted nails in original hardwood flooring, hammered granite pillars and oversized doors and up to 20 foot high ceilings.Also featured are distinctive design decor of open living spaces, majestic windows and personalized entrance doors. Access to the outdoors that include an exclusive large private courtyard and some units featuring patio or balcony spaces.This space offers the warmth and beauty of maple flooring and aged brick walls, flood of natural light, downtown, courtyard or neighborhood views, limitless opportunity for customization and self-expression.Lease Details: Parking: Included, Outdoor","2018-11-09 11:39:12",2118,"No Link"
"Harrison Ave and Thayer St","Boston, MA 02118","$3,650","2","2",NA," No pets allowed ","Boston, MABeautiful 2bd/bth* Exposed Bricks* Hardwood Floors* HW Included In The Rent* Laundry In UnitContact Stanley to schedule an appointment to view this apartment today at 617-596-7770 call/text/WhatsApp/Skype.Convenient to the Back Bay, South End, Bay Village, Beacon Hill, North End, Fenway, Kenmore, Audubon Circle, West End, Sowa, Mission Hill, Chinatown, Leather District, Downtown, Financial, Waterfront, Seaport, Charlestown, Prudential, Copley, Commons, Garden, Park, MBTA Line, Orange, Red, Green, Silver, Tufts, Boston Medical Center/BU Dental (BMC), Dana Farber, Children's, New England Medical Center (NEMC), Medicine, Brigham Women's, General, MGH, Beth Israel Hospital, BIDMC, Harvard, Longwood Area, Northeastern, NEU, Wentworth Institute Technology, MIT, Mass College of Art, Pharmacy, mcphs, Berklee Music, Architectural, Conservatory, Emerson, School of Law, MFA, Museum Fine Arts, Fisher, Simmons, Emmanuel, Suffolk, Boston University, BU, Tufts, Wheelock, Optometry, SymphonyAvailability is subject to change without notice. Please call for most up-to-date results","2018-11-09 11:39:27",2118,"No Link"
"482 Columbus Ave #2A","Boston, MA 02118","$3,250",NA,NA,"900"," No pets allowed ","482 Columbus AveGorgeous 1 bedroom apartment on the South End/Back Bay border. Live directly next to Petit Robert Bistro on Columbus Ave. Gorgeous updated kitchen with stainless appliances, spacious bedroom, natural sunlight, laundry in the building, extra storage, brand new bathroom with floor to ceiling tiling, high ceilings, crown molding, and more!Please contact me now for more details, and to schedule a showing.Lease Details: Heat src: Electricity","2018-11-09 11:39:39",2118,"No Link"
"Milford St and Tremont St","Boston, MA 02118","$3,600","2",NA,NA," No pets allowed ","Boston, MA-Hot Water Included-Spacious Bedrooms & Living Room-Modern Kitchen and Full Bath-Dishwasher-Decorative FireplaceContact Stanley to schedule an appointment to view this apartment today at 617-596-7770 call/text/WhatsApp.Convenient to the Back Bay, South End, Bay Village, Beacon Hill, North End, Fenway, Kenmore, Audubon Circle, West End, Sowa, Mission Hill, Chinatown, Leather District, Downtown, Financial, Waterfront, Seaport, Charlestown, Prudential, Copley, Commons, Garden, Park, MBTA Line, Orange, Red, Green, Silver, Tufts, Boston Medical Center/BU Dental (BMC), Dana Farber, Children's, New England Medical Center (NEMC), Medicine, Brigham Women's, General, MGH, Beth Israel Hospital, BIDMC, Harvard, Longwood Area, Northeastern, NEU, Wentworth Institute Technology, MIT, Mass College of Art, Pharmacy, mcphs, Berklee Music, Architectural, Conservatory, Emerson, School of Law, MFA, Museum Fine Arts, Fisher, Simmons, Emmanuel, Suffolk, Boston University, BU, Tufts, Wheelock, Optometry, SymphonyAvailability is subject to change without notice. Please call for most up-to-date results","2018-11-09 11:39:50",2118,"No Link"
